number_of_texts;number_of_stopwords;Seq. List;Seq. DF;Joblib 2C;Joblib 4C;Joblib 8C;Ray 2C;Ray 4C
200.0;100.0;0.07132222500000118;0.05565123900000124;0.5553043950000003;0.44347817700000114;0.633903312000001;0.45161585299999984;0.484112734
200.0;2070.0;0.12942430200000032;0.134838405;0.5712971790000001;0.5406601749999993;0.6470673160000011;0.4933094449999995;0.47487362099999864
1000.0;100.0;0.25873046199999905;0.2731813460000012;0.5785773909999996;0.551534053000001;0.9637375800000001;0.624354769;0.537228013
1000.0;2070.0;0.6067455160000002;0.5876435119999996;0.7503360940000015;0.6305560429999986;0.9806837819999998;0.7969751450000011;0.6183945609999988
10000.0;100.0;2.6603838039999985;2.6751778450000003;1.9105218560000026;1.4231159449999993;1.8735406660000038;1.9492160630000015;1.212188212000001
10000.0;2070.0;6.330700262999997;6.488565811999997;4.026362874;2.4362028100000046;4.067608299999996;6.979957348999996;4.979802489000008
500000.0;100.0;208.79698908499998;132.38810142699998;88.22852021599999;56.06661754099997;43.04222677600001;76.94336376600006;41.78335899399997
500000.0;2070.0;322.6609301010001;323.865034015;167.506530419;87.04122601199992;97.44091585399997;173.96601932400017;94.57652290600004
